mA,V,time
469.8,4.872,1581369537.1067853
469.6,4.872,1581369537.1722758
469.40000000000003,4.872,1581369537.2385418
469.1,4.872,1581369537.3041606
469.40000000000003,4.872,1581369537.369609
469.5,4.872,1581369537.435933
469.90000000000003,4.872,1581369537.5013878
469.6,4.872,1581369537.5669022
469.70000000000005,4.872,1581369537.6323004
469.6,4.872,1581369537.6984644
469.5,4.872,1581369537.7641
469.90000000000003,4.872,1581369537.8294723
469.6,4.872,1581369537.896145
469.6,4.872,1581369537.9610536
470.20000000000005,4.872,1581369538.0266986
469.70000000000005,4.872,1581369538.09342
469.8,4.872,1581369538.1590307
469.90000000000003,4.872,1581369538.2240598
470.1,4.872,1581369538.2906797
469.8,4.872,1581369538.3562062
469.40000000000003,4.872,1581369538.4221654
469.5,4.872,1581369538.4876866
469.70000000000005,4.872,1581369538.5531666
469.90000000000003,4.872,1581369538.6186934
469.8,4.872,1581369538.6848378
474.8,4.872,1581369538.7502756
529.1,4.872,1581369538.8158293
481.0,4.872,1581369538.8824954
469.40000000000003,4.872,1581369538.947558
469.8,4.872,1581369539.0141432
470.0,4.872,1581369539.0795817
469.6,4.872,1581369539.1452644
469.5,4.872,1581369539.2114615
469.70000000000005,4.872,1581369539.2769659
470.0,4.872,1581369539.3423269
468.70000000000005,4.872,1581369539.408549
469.40000000000003,4.872,1581369539.4740963
468.40000000000003,4.872,1581369539.5395179
468.20000000000005,4.872,1581369539.6050303
469.5,4.872,1581369539.67136
469.70000000000005,4.872,1581369539.73702
470.3,4.872,1581369539.8025322
469.8,4.872,1581369539.8680823
469.20000000000005,4.872,1581369539.934243
469.8,4.872,1581369539.999801
469.70000000000005,4.872,1581369540.065383
469.40000000000003,4.872,1581369540.131902
469.6,4.872,1581369540.1969836
470.0,4.872,1581369540.263686
469.90000000000003,4.872,1581369540.329084
469.70000000000005,4.872,1581369540.3941236
469.70000000000005,4.872,1581369540.460617
469.90000000000003,4.872,1581369540.5261555
469.6,4.872,1581369540.5915525
469.90000000000003,4.872,1581369540.6577413
469.5,4.872,1581369540.7232697
468.5,4.872,1581369540.788806
469.1,4.872,1581369540.8543823
469.6,4.872,1581369540.920635
470.5,4.872,1581369540.9862733
469.40000000000003,4.872,1581369541.0516813
469.90000000000003,4.872,1581369541.117407
469.70000000000005,4.872,1581369541.1837084
469.5,4.872,1581369541.2491615
469.70000000000005,4.872,1581369541.3148234
469.6,4.872,1581369541.380485
469.90000000000003,4.872,1581369541.446777
470.0,4.872,1581369541.5122514
528.8000000000001,4.872,1581369541.5779486
486.70000000000005,4.872,1581369541.644088
469.70000000000005,4.872,1581369541.7094884
469.6,4.872,1581369541.7751992
475.40000000000003,4.872,1581369541.8417528
469.3,4.872,1581369541.906812
469.6,4.872,1581369541.9733946
469.8,4.872,1581369542.0388284
470.1,4.872,1581369542.1044316
470.3,4.872,1581369542.170599
469.90000000000003,4.872,1581369542.2363658
469.70000000000005,4.872,1581369542.3018525
469.70000000000005,4.872,1581369542.3675385
470.1,4.872,1581369542.433696
469.90000000000003,4.872,1581369542.499188
469.8,4.872,1581369542.564848
470.0,4.872,1581369542.630851
470.1,4.872,1581369542.6964295
470.1,4.872,1581369542.761798
469.1,4.872,1581369542.8272955
468.90000000000003,4.872,1581369542.8933039
469.1,4.872,1581369542.95874
470.1,4.872,1581369543.025348
469.1,4.872,1581369543.0907595
469.3,4.872,1581369543.1570542
469.90000000000003,4.872,1581369543.222575
469.6,4.872,1581369543.2881198
469.70000000000005,4.872,1581369543.3537338
469.5,4.872,1581369543.419906
469.6,4.872,1581369543.4855225
468.90000000000003,4.872,1581369543.5509875
469.90000000000003,4.872,1581369543.6173198
469.1,4.872,1581369543.6828883
469.6,4.872,1581369543.748307
469.90000000000003,4.872,1581369543.8138425
469.8,4.872,1581369543.8798559
469.90000000000003,4.872,1581369543.945404
469.1,4.872,1581369544.011995
469.8,4.872,1581369544.0775275
469.90000000000003,4.872,1581369544.1425107
469.90000000000003,4.872,1581369544.2083247
470.3,4.872,1581369544.2739007
523.6,4.872,1581369544.3405962
492.40000000000003,4.872,1581369544.4057076
470.0,4.872,1581369544.4722586
470.0,4.872,1581369544.5378935
469.8,4.872,1581369544.6028798
470.1,4.872,1581369544.6695542
469.70000000000005,4.872,1581369544.7352283
470.0,4.872,1581369544.8006437
469.90000000000003,4.872,1581369544.8668709
469.8,4.872,1581369544.9322863
469.8,4.872,1581369544.9977295
469.70000000000005,4.872,1581369545.063026
470.1,4.872,1581369545.1291711
469.90000000000003,4.872,1581369545.1948147
469.70000000000005,4.872,1581369545.2613802
469.90000000000003,4.872,1581369545.3269813
469.90000000000003,4.872,1581369545.3918667
469.3,4.872,1581369545.4586768
469.6,4.872,1581369545.5242805
469.5,4.872,1581369545.5892599
469.40000000000003,4.872,1581369545.6559806
470.0,4.872,1581369545.7214198
469.20000000000005,4.872,1581369545.78715
469.70000000000005,4.872,1581369545.8532648
470.0,4.872,1581369545.9187794
469.8,4.872,1581369545.9842405
470.0,4.872,1581369546.0496519
470.40000000000003,4.872,1581369546.116072
469.8,4.872,1581369546.181495
469.70000000000005,4.872,1581369546.2470572
469.5,4.872,1581369546.3126116
469.5,4.872,1581369546.3787692
469.1,4.872,1581369546.4444215
469.5,4.872,1581369546.5099728
469.6,4.872,1581369546.5762107
469.90000000000003,4.872,1581369546.6417625
469.8,4.872,1581369546.7072418
469.8,4.872,1581369546.7738426
470.1,4.872,1581369546.8387969
469.70000000000005,4.872,1581369546.904429
469.90000000000003,4.872,1581369546.9710996
469.5,4.872,1581369547.0367873
515.4,4.872,1581369547.1017268
497.90000000000003,4.872,1581369547.1684573
469.70000000000005,4.872,1581369547.2341444
469.6,4.872,1581369547.2995474
469.70000000000005,4.872,1581369547.364705
469.8,4.872,1581369547.4314122
470.1,4.872,1581369547.4969132
470.1,4.872,1581369547.5629804
469.70000000000005,4.872,1581369547.6284926
469.6,4.872,1581369547.694078
469.8,4.872,1581369547.759522
469.90000000000003,4.872,1581369547.8258557
469.5,4.872,1581369547.891408
469.20000000000005,4.872,1581369547.9569538
469.1,4.872,1581369548.0225706
469.40000000000003,4.872,1581369548.0886877
470.1,4.872,1581369548.154415
469.8,4.872,1581369548.2199173
470.0,4.872,1581369548.285607
469.8,4.872,1581369548.3518562
470.0,4.872,1581369548.4175494
470.6,4.872,1581369548.4830103
469.70000000000005,4.872,1581369548.5491734
469.6,4.872,1581369548.614786
469.40000000000003,4.872,1581369548.6802816
470.3,4.872,1581369548.7459152
469.90000000000003,4.872,1581369548.8119876
469.40000000000003,4.872,1581369548.8776317
469.6,4.872,1581369548.9430828
469.70000000000005,4.872,1581369549.0086873
469.8,4.872,1581369549.0749483
469.3,4.872,1581369549.1404424
469.20000000000005,4.872,1581369549.2059748
469.8,4.872,1581369549.2725604
469.90000000000003,4.872,1581369549.337658
469.3,4.872,1581369549.4042692
469.5,4.872,1581369549.469777
468.5,4.872,1581369549.5349174
468.70000000000005,4.872,1581369549.601488
468.8,4.872,1581369549.6671286
469.90000000000003,4.872,1581369549.732695
468.8,4.872,1581369549.797987
511.0,4.872,1581369549.8637543
503.8,4.872,1581369549.9303672
469.8,4.872,1581369549.9960074
469.1,4.872,1581369550.0609841
469.6,4.872,1581369550.127657
470.1,4.872,1581369550.1930938
469.90000000000003,4.872,1581369550.2587478
469.5,4.872,1581369550.324928
469.5,4.872,1581369550.3904035
469.8,4.872,1581369550.4560437
469.6,4.872,1581369550.522141
469.6,4.872,1581369550.5879066
469.90000000000003,4.872,1581369550.6534977
469.70000000000005,4.872,1581369550.7190912
470.0,4.872,1581369550.7843115
469.8,4.872,1581369550.8498874
469.6,4.872,1581369550.916669
469.8,4.872,1581369550.982229
469.6,4.872,1581369551.0472836
469.90000000000003,4.872,1581369551.1129398
469.8,4.872,1581369551.1796176
469.70000000000005,4.872,1581369551.2452595
469.90000000000003,4.872,1581369551.3102841
470.20000000000005,4.872,1581369551.376016
469.5,4.872,1581369551.4426625
469.40000000000003,4.872,1581369551.5078967
470.0,4.872,1581369551.573404
470.0,4.872,1581369551.640024
469.6,4.872,1581369551.705729
469.70000000000005,4.872,1581369551.7707708
469.90000000000003,4.872,1581369551.8364325
469.1,4.872,1581369551.9030156
469.90000000000003,4.872,1581369551.9685693
469.90000000000003,4.872,1581369552.0337267
469.70000000000005,4.872,1581369552.100329
469.8,4.872,1581369552.1660259
469.6,4.872,1581369552.231402
469.5,4.872,1581369552.297528
469.90000000000003,4.872,1581369552.362934
469.8,4.872,1581369552.4284022
470.0,4.872,1581369552.4947023
469.70000000000005,4.872,1581369552.5602965
504.70000000000005,4.872,1581369552.6257827
510.0,4.872,1581369552.691375
469.90000000000003,4.872,1581369552.7575755
469.6,4.872,1581369552.8230598
469.8,4.872,1581369552.8886461
469.20000000000005,4.872,1581369552.955365
469.20000000000005,4.872,1581369553.0203166
469.3,4.872,1581369553.086004
469.70000000000005,4.872,1581369553.1525965
469.70000000000005,4.872,1581369553.2181296
469.90000000000003,4.872,1581369553.2832222
469.70000000000005,4.872,1581369553.349848
469.90000000000003,4.872,1581369553.4155889
469.70000000000005,4.872,1581369553.4806561
469.0,4.872,1581369553.546138
469.70000000000005,4.872,1581369553.6127539
469.90000000000003,4.872,1581369553.678403
469.6,4.872,1581369553.7434986
469.6,4.872,1581369553.8090813
469.20000000000005,4.872,1581369553.875822
469.5,4.872,1581369553.941359
468.90000000000003,4.872,1581369554.0064414
469.90000000000003,4.872,1581369554.0730376
469.90000000000003,4.872,1581369554.1386688
468.90000000000003,4.872,1581369554.204296
469.5,4.872,1581369554.2703633
469.6,4.872,1581369554.3360233
469.90000000000003,4.872,1581369554.4014597
469.90000000000003,4.872,1581369554.4667284
469.8,4.872,1581369554.5333674
469.8,4.872,1581369554.5988615
469.8,4.872,1581369554.6645634
470.0,4.872,1581369554.7306511
469.8,4.872,1581369554.7963722
469.70000000000005,4.872,1581369554.861811
469.90000000000003,4.872,1581369554.9274273
469.20000000000005,4.872,1581369554.9936323
469.8,4.872,1581369555.0591214
469.90000000000003,4.872,1581369555.1246793
469.8,4.872,1581369555.1902342
469.8,4.872,1581369555.256418
469.1,4.872,1581369555.321839
499.5,4.872,1581369555.3875005
515.5,4.872,1581369555.4536757
469.90000000000003,4.872,1581369555.5191236
469.8,4.872,1581369555.5847764
469.5,4.872,1581369555.651386
469.6,4.872,1581369555.716491
469.70000000000005,4.872,1581369555.7819586
469.8,4.872,1581369555.8486888
469.6,4.872,1581369555.9142656
469.70000000000005,4.872,1581369555.979218
469.6,4.872,1581369556.0460052
469.3,4.872,1581369556.111449
469.8,4.872,1581369556.1771119
469.90000000000003,4.872,1581369556.2422526
470.1,4.872,1581369556.3090425
470.1,4.872,1581369556.3746994
469.70000000000005,4.872,1581369556.439696
468.8,4.872,1581369556.50543
468.70000000000005,4.872,1581369556.5713732
469.3,4.872,1581369556.6372762
469.1,4.872,1581369556.7025137
469.0,4.872,1581369556.769386
469.20000000000005,4.872,1581369556.835059
469.70000000000005,4.872,1581369556.900836
471.40000000000003,4.872,1581369556.966004
469.6,4.872,1581369557.0317054
469.20000000000005,4.872,1581369557.0975087
469.40000000000003,4.872,1581369557.1629775
468.70000000000005,4.872,1581369557.2295997
469.8,4.872,1581369557.2953053
469.90000000000003,4.872,1581369557.3607607
469.6,4.872,1581369557.4263701
470.3,4.872,1581369557.4925456
469.8,4.872,1581369557.5580235
468.8,4.872,1581369557.6236303
470.3,4.872,1581369557.689846
470.3,4.872,1581369557.755406
469.90000000000003,4.872,1581369557.8209894
469.90000000000003,4.872,1581369557.8867214
468.5,4.872,1581369557.9529097
468.90000000000003,4.872,1581369558.0184226
468.6,4.872,1581369558.0841026
493.6,4.872,1581369558.149655
521.3000000000001,4.872,1581369558.2149978
469.70000000000005,4.872,1581369558.2817194
469.3,4.872,1581369558.3474634
469.3,4.872,1581369558.4129946
469.8,4.872,1581369558.4791436
469.70000000000005,4.872,1581369558.5448294
469.90000000000003,4.872,1581369558.6103487
469.5,4.872,1581369558.6755154
469.90000000000003,4.872,1581369558.7421765
469.70000000000005,4.872,1581369558.8077033
469.6,4.872,1581369558.8731706
469.5,4.872,1581369558.9394326
469.1,4.872,1581369559.0050855
469.70000000000005,4.872,1581369559.0706067
469.8,4.872,1581369559.1361609
470.0,4.872,1581369559.2024655
470.0,4.872,1581369559.268021
469.70000000000005,4.872,1581369559.3337095
469.5,4.872,1581369559.39921
469.3,4.872,1581369559.4655566
469.0,4.872,1581369559.531116
469.90000000000003,4.872,1581369559.5967834
469.1,4.872,1581369559.6617486
469.6,4.872,1581369559.7274697
470.0,4.872,1581369559.7941608
469.1,4.872,1581369559.8596
469.3,4.872,1581369559.9248621
469.20000000000005,4.872,1581369559.990542
469.1,4.872,1581369560.0573282
469.70000000000005,4.872,1581369560.1229308
480.0,4.872,1581369560.1879518
469.6,4.872,1581369560.254672
469.8,4.872,1581369560.3202302
470.3,4.872,1581369560.3854182
469.6,4.872,1581369560.4499502
469.6,4.872,1581369560.516697
469.6,4.872,1581369560.5834875
469.8,4.872,1581369560.6485455
469.90000000000003,4.872,1581369560.7141612
469.5,4.872,1581369560.7807598
469.8,4.872,1581369560.8464913
487.90000000000003,4.872,1581369560.9115229
526.8000000000001,4.872,1581369560.9771533
469.6,4.872,1581369561.0437646
469.5,4.872,1581369561.1092083
470.0,4.872,1581369561.1742783
469.70000000000005,4.872,1581369561.24095
469.5,4.872,1581369561.3065195
469.6,4.872,1581369561.3721714
469.5,4.872,1581369561.4372833
495.90000000000003,4.872,1581369561.5038154
495.70000000000005,4.872,1581369561.5692222
469.6,4.872,1581369561.6355808
469.90000000000003,4.872,1581369561.7009666
470.40000000000003,4.872,1581369561.766469
469.5,4.872,1581369561.831899
468.90000000000003,4.872,1581369561.898048
478.40000000000003,4.872,1581369561.9637125
469.90000000000003,4.872,1581369562.0292153
469.90000000000003,4.872,1581369562.0948806
470.0,4.872,1581369562.160974
470.0,4.872,1581369562.2265522
469.8,4.872,1581369562.2931256
469.90000000000003,4.872,1581369562.3587399
470.40000000000003,4.872,1581369562.4239023
470.5,4.872,1581369562.489453
469.90000000000003,4.872,1581369562.5562255
470.0,4.872,1581369562.621358
470.40000000000003,4.872,1581369562.687035
470.70000000000005,4.872,1581369562.7525542
470.1,4.872,1581369562.819283
469.40000000000003,4.872,1581369562.8843286
469.1,4.872,1581369562.9498835
469.40000000000003,4.872,1581369563.0155282
469.5,4.872,1581369563.082113
469.5,4.872,1581369563.1471865
470.0,4.872,1581369563.213765
469.6,4.872,1581369563.279161
469.70000000000005,4.872,1581369563.3448594
469.90000000000003,4.872,1581369563.410992
469.6,4.872,1581369563.47656
469.70000000000005,4.872,1581369563.5419822
469.90000000000003,4.872,1581369563.608311
482.0,4.872,1581369563.674178
529.2,4.872,1581369563.7396266
473.70000000000005,4.872,1581369563.8052697
469.3,4.872,1581369563.8714209
469.70000000000005,4.872,1581369563.9369931
469.5,4.872,1581369564.0025747
469.6,4.872,1581369564.0682287
469.8,4.872,1581369564.1344702
469.5,4.872,1581369564.1999125
469.6,4.872,1581369564.2656074
469.8,4.872,1581369564.3310914
469.70000000000005,4.872,1581369564.3972468
469.90000000000003,4.872,1581369564.4633274
469.70000000000005,4.872,1581369564.5280318
469.40000000000003,4.872,1581369564.5935807
469.6,4.872,1581369564.6603854
469.70000000000005,4.872,1581369564.7260284
469.5,4.872,1581369564.7915702
470.0,4.872,1581369564.856771
469.40000000000003,4.872,1581369564.9235003
469.40000000000003,4.872,1581369564.9891198
469.6,4.872,1581369565.0548537
469.3,4.872,1581369565.119859
469.20000000000005,4.872,1581369565.1855762
469.8,4.872,1581369565.2522283
469.70000000000005,4.872,1581369565.317264
469.70000000000005,4.872,1581369565.3828337
469.6,4.872,1581369565.4496915
469.40000000000003,4.872,1581369565.5155497
469.70000000000005,4.872,1581369565.5788682
469.40000000000003,4.872,1581369565.6447136
469.3,4.872,1581369565.7108846
469.70000000000005,4.872,1581369565.7766564
469.40000000000003,4.872,1581369565.8422358
469.8,4.872,1581369565.9079955
469.5,4.872,1581369565.9735093
468.70000000000005,4.872,1581369566.0393293
469.70000000000005,4.872,1581369566.104612
469.6,4.872,1581369566.170814
469.90000000000003,4.872,1581369566.2361026
469.90000000000003,4.872,1581369566.302408
469.8,4.872,1581369566.3678236
476.5,4.872,1581369566.4338586
528.1,4.872,1581369566.4993935
480.5,4.872,1581369566.5653212
469.1,4.872,1581369566.6311216
469.3,4.872,1581369566.696641
469.5,4.872,1581369566.762468
469.1,4.872,1581369566.8285227
469.6,4.872,1581369566.8938107
469.20000000000005,4.872,1581369566.9596546
469.3,4.872,1581369567.025782
469.8,4.872,1581369567.0915012
469.8,4.872,1581369567.1571999
469.40000000000003,4.872,1581369567.2227533
469.3,4.872,1581369567.288866
470.20000000000005,4.872,1581369567.35435
469.90000000000003,4.872,1581369567.4200258
468.90000000000003,4.872,1581369567.486029
468.70000000000005,4.872,1581369567.551571
469.5,4.872,1581369567.6175807
469.6,4.872,1581369567.682925
469.20000000000005,4.872,1581369567.7487407
469.40000000000003,4.872,1581369567.8144534
470.70000000000005,4.872,1581369567.8807755
469.70000000000005,4.872,1581369567.9457748
469.8,4.872,1581369568.01173
469.1,4.872,1581369568.0778444
469.8,4.872,1581369568.1431806
469.8,4.872,1581369568.2092526
469.40000000000003,4.872,1581369568.2750177
469.90000000000003,4.872,1581369568.3407054
469.5,4.872,1581369568.407737
469.5,4.872,1581369568.4736428
468.8,4.872,1581369568.5392551
468.70000000000005,4.872,1581369568.603349
469.0,4.872,1581369568.6696281
468.5,4.872,1581369568.7356002
469.20000000000005,4.872,1581369568.8008678
469.3,4.872,1581369568.8667896
469.90000000000003,4.872,1581369568.932336
469.90000000000003,4.872,1581369568.998288
469.90000000000003,4.872,1581369569.0641153
469.6,4.872,1581369569.1298008
470.70000000000005,4.872,1581369569.195322
528.8000000000001,4.872,1581369569.261207
484.5,4.872,1581369569.3268785
469.3,4.872,1581369569.3932998
468.70000000000005,4.872,1581369569.4589376
468.8,4.872,1581369569.5242789
469.3,4.872,1581369569.5905013
469.3,4.872,1581369569.6557193
469.3,4.872,1581369569.7219443
469.40000000000003,4.872,1581369569.7878387
469.40000000000003,4.872,1581369569.8531165
469.8,4.872,1581369569.919492
469.70000000000005,4.872,1581369569.984787
469.90000000000003,4.872,1581369570.0506506
469.3,4.872,1581369570.116475
469.6,4.872,1581369570.1826973
469.5,4.872,1581369570.2484748
469.5,4.872,1581369570.3142614
469.6,4.872,1581369570.3802488
469.70000000000005,4.872,1581369570.4456387
470.0,4.872,1581369570.5118783
469.90000000000003,4.872,1581369570.5775855
469.5,4.872,1581369570.6433635
469.5,4.872,1581369570.708249
469.8,4.872,1581369570.7743444
470.1,4.872,1581369570.840283
469.6,4.872,1581369570.9063358
470.0,4.872,1581369570.9714248
469.8,4.872,1581369571.0364842
469.6,4.872,1581369571.102449
469.40000000000003,4.872,1581369571.1685052
469.70000000000005,4.872,1581369571.2341483
469.5,4.872,1581369571.3002007
469.6,4.872,1581369571.3663068
469.8,4.872,1581369571.4322443
469.5,4.872,1581369571.4979956
469.90000000000003,4.872,1581369571.5637093
469.8,4.872,1581369571.6291857
470.1,4.872,1581369571.6948552
470.1,4.872,1581369571.760496
468.8,4.872,1581369571.826243
469.6,4.872,1581369571.892336
469.6,4.872,1581369571.9584427
524.0,4.872,1581369572.023383
489.8,4.872,1581369572.0897958
470.0,4.872,1581369572.1547174
469.6,4.872,1581369572.2213511
469.6,4.872,1581369572.2862968
469.8,4.872,1581369572.3520243
469.70000000000005,4.872,1581369572.4180892
469.70000000000005,4.872,1581369572.4838355
469.6,4.872,1581369572.5500853
470.0,4.872,1581369572.6154683
469.8,4.872,1581369572.681324
469.8,4.872,1581369572.7475243
469.8,4.872,1581369572.8126745
469.70000000000005,4.872,1581369572.8782866
469.8,4.872,1581369572.9442666
469.5,4.872,1581369573.0102835
469.6,4.872,1581369573.0755842
469.6,4.872,1581369573.1412735
469.8,4.872,1581369573.207979
469.70000000000005,4.872,1581369573.2733405
469.70000000000005,4.872,1581369573.339225
469.40000000000003,4.872,1581369573.404579
469.8,4.872,1581369573.47067
469.90000000000003,4.872,1581369573.5360534
469.5,4.872,1581369573.6018052
469.70000000000005,4.872,1581369573.6676033
468.40000000000003,4.872,1581369573.7335374
469.20000000000005,4.872,1581369573.800734
469.6,4.872,1581369573.8647778
469.1,4.872,1581369573.930245
469.40000000000003,4.872,1581369573.996923
469.8,4.872,1581369574.062296
474.6,4.872,1581369574.129255
470.0,4.872,1581369574.1936872
469.6,4.872,1581369574.2604241
469.20000000000005,4.872,1581369574.3257043
534.9,4.872,1581369574.3919086
602.7,4.872,1581369574.4568908
587.9,4.872,1581369574.5239134
573.9,4.872,1581369574.5886528
613.2,4.872,1581369574.654014
624.1,4.872,1581369574.7195165
624.1,4.872,1581369574.7851975
655.6,4.872,1581369574.8520193
598.2,4.872,1581369574.919157
564.2,4.872,1581369574.9831514
523.3000000000001,4.872,1581369575.0483735
615.6,4.872,1581369575.1149397
642.1,4.872,1581369575.1796408
604.6,4.872,1581369575.2461712
645.1,4.872,1581369575.3119323
615.1,4.872,1581369575.3770127
571.3000000000001,4.872,1581369575.44517
470.20000000000005,4.872,1581369575.513797
470.3,4.872,1581369575.574655
469.90000000000003,4.872,1581369575.640304
470.40000000000003,4.872,1581369575.7062252
469.8,4.872,1581369575.7717905
469.90000000000003,4.872,1581369575.837847
470.20000000000005,4.872,1581369575.9032784
469.90000000000003,4.872,1581369575.969646
469.70000000000005,4.872,1581369576.0348413
469.8,4.872,1581369576.100812
473.20000000000005,4.872,1581369576.168074
470.0,4.872,1581369576.2320497
471.6,4.872,1581369576.299373
558.5,4.872,1581369576.3719103
550.5,4.872,1581369576.433676
469.6,4.872,1581369576.49643
469.3,4.872,1581369576.5624034
527.2,4.872,1581369576.6275535
605.9,4.872,1581369576.6928833
601.0,4.872,1581369576.758228
618.2,4.872,1581369576.8239942
569.7,4.872,1581369576.8899999
631.2,4.872,1581369576.9557335
640.0,4.872,1581369577.022072
671.2,4.872,1581369577.0878456
628.5,4.872,1581369577.1534374
654.1,4.872,1581369577.218693
617.3000000000001,4.872,1581369577.2842162
638.8000000000001,4.872,1581369577.3508437
654.3000000000001,4.872,1581369577.4159403
641.1,4.872,1581369577.4815025
562.7,4.872,1581369577.5479703
501.5,4.872,1581369577.6137574
470.70000000000005,4.872,1581369577.6792274
470.6,4.872,1581369577.7461581
470.1,4.872,1581369577.8103347
469.8,4.872,1581369577.8761363
469.90000000000003,4.872,1581369577.9421117
469.70000000000005,4.872,1581369578.007518
469.8,4.872,1581369578.0736248
469.90000000000003,4.872,1581369578.1390169
473.40000000000003,4.872,1581369578.2054913
469.90000000000003,4.872,1581369578.2710059
469.70000000000005,4.872,1581369578.33762
552.4,4.872,1581369578.4028168
495.40000000000003,4.872,1581369578.4687047
470.6,4.872,1581369578.5343304
504.40000000000003,4.872,1581369578.5995173
595.9,4.872,1581369578.6655753
593.6,4.872,1581369578.732088
619.4000000000001,4.872,1581369578.7971985
624.5,4.872,1581369578.8626828
576.6,4.872,1581369578.9292924
594.3000000000001,4.872,1581369578.9949875
638.8000000000001,4.872,1581369579.0603762
627.0,4.872,1581369579.1263793
626.5,4.872,1581369579.1918457
639.7,4.872,1581369579.2572632
624.0,4.872,1581369579.322982
610.2,4.872,1581369579.3891027
662.7,4.872,1581369579.455055
639.1,4.872,1581369579.5203888
492.1,4.872,1581369579.5868661
471.3,4.872,1581369579.6533265
470.1,4.872,1581369579.717956
469.8,4.872,1581369579.7829945
470.1,4.872,1581369579.8490605
470.40000000000003,4.872,1581369579.914546
470.1,4.872,1581369579.9808707
469.90000000000003,4.872,1581369580.0465398
470.0,4.872,1581369580.112391
470.1,4.872,1581369580.1777282
470.20000000000005,4.872,1581369580.2448237
511.1,4.872,1581369580.3118951
507.40000000000003,4.872,1581369580.3771946
500.40000000000003,4.872,1581369580.4422534
587.1,4.872,1581369580.50807
490.40000000000003,4.872,1581369580.5736845
470.70000000000005,4.872,1581369580.6395984
475.0,4.872,1581369580.7047224
623.4000000000001,4.872,1581369580.7706668
620.7,4.872,1581369580.8375294
637.2,4.872,1581369580.9017599
631.1,4.872,1581369580.9675934
639.3000000000001,4.872,1581369581.0328333
674.8000000000001,4.872,1581369581.0996795
624.3000000000001,4.872,1581369581.1649206
653.2,4.872,1581369581.2320256
674.0,4.872,1581369581.2958643
636.7,4.872,1581369581.362743
676.9000000000001,4.872,1581369581.4276178
578.3000000000001,4.872,1581369581.4932477
471.6,4.872,1581369581.5594652
469.70000000000005,4.872,1581369581.624851
470.3,4.872,1581369581.6905274
470.20000000000005,4.872,1581369581.7560852
470.40000000000003,4.872,1581369581.8219187
470.0,4.872,1581369581.888075
470.40000000000003,4.872,1581369581.9531996
469.8,4.872,1581369582.0194361
470.90000000000003,4.872,1581369582.0854013
470.1,4.872,1581369582.1514695
473.6,4.872,1581369582.217932
470.3,4.872,1581369582.2836006
474.6,4.872,1581369582.3502994
597.5,4.872,1581369582.4144547
621.6,4.872,1581369582.4800043
628.9000000000001,4.872,1581369582.545792
625.7,4.872,1581369582.6113265
614.0,4.872,1581369582.6775858
658.3000000000001,4.872,1581369582.7430491
609.4,4.872,1581369582.8098454
616.7,4.872,1581369582.8746517
646.5,4.872,1581369582.940913
476.8,4.872,1581369583.0063136
502.3,4.872,1581369583.0713193
512.6,4.872,1581369583.1372836
470.3,4.872,1581369583.2027738
470.3,4.872,1581369583.2691956
470.40000000000003,4.872,1581369583.3341587
470.1,4.872,1581369583.4007375
470.5,4.872,1581369583.466393
470.1,4.872,1581369583.531852
470.5,4.872,1581369583.5977874
470.1,4.872,1581369583.663067
470.0,4.872,1581369583.7292662
470.6,4.872,1581369583.79475
470.0,4.872,1581369583.860645
470.1,4.872,1581369583.925969
469.70000000000005,4.872,1581369583.9918075
469.6,4.872,1581369584.0574749
470.20000000000005,4.872,1581369584.1233552
470.20000000000005,4.872,1581369584.1891015
469.8,4.872,1581369584.254941
469.3,4.872,1581369584.3206663
470.0,4.872,1581369584.3865294
469.70000000000005,4.872,1581369584.4522333
470.1,4.872,1581369584.5182993
470.20000000000005,4.872,1581369584.5840626
470.0,4.872,1581369584.6493118
470.3,4.872,1581369584.7152987
470.3,4.872,1581369584.7809865
469.90000000000003,4.872,1581369584.8470697
469.90000000000003,4.872,1581369584.9127288
469.90000000000003,4.872,1581369584.9781485
469.8,4.872,1581369585.0443451
470.0,4.872,1581369585.1100295
471.8,4.872,1581369585.1758492
469.90000000000003,4.872,1581369585.2414792
470.20000000000005,4.872,1581369585.3074496
469.8,4.872,1581369585.373141
469.90000000000003,4.872,1581369585.4385595
469.8,4.872,1581369585.506328
469.8,4.872,1581369585.5729406
470.1,4.872,1581369585.6376836
469.3,4.872,1581369585.7024238
469.8,4.872,1581369585.7673156
496.70000000000005,4.872,1581369585.8335235
517.8000000000001,4.872,1581369585.8988929
469.70000000000005,4.872,1581369585.9645555
469.70000000000005,4.872,1581369586.0304608
469.6,4.872,1581369586.096065
470.3,4.872,1581369586.1619475
469.8,4.872,1581369586.2277443
469.3,4.872,1581369586.293513
469.6,4.872,1581369586.3593113
469.90000000000003,4.872,1581369586.4268823
470.0,4.872,1581369586.493543
469.70000000000005,4.872,1581369586.5591068
469.8,4.872,1581369586.624837
470.1,4.872,1581369586.6898303
469.90000000000003,4.872,1581369586.7555978
469.70000000000005,4.872,1581369586.8222673
469.8,4.872,1581369586.887935
470.0,4.872,1581369586.9530158
469.70000000000005,4.872,1581369587.0187666
470.0,4.872,1581369587.0844345
470.20000000000005,4.872,1581369587.1510994
469.5,4.872,1581369587.2163439
469.90000000000003,4.872,1581369587.281767
