mA,V,time
489.3,4.82,1581721752.8981009
489.1,4.82,1581721752.9631653
489.1,4.82,1581721753.0291524
489.40000000000003,4.82,1581721753.0945766
488.90000000000003,4.82,1581721753.1604688
489.40000000000003,4.82,1581721753.2266157
489.5,4.82,1581721753.2922587
490.40000000000003,4.82,1581721753.3586974
489.0,4.82,1581721753.4249907
489.3,4.82,1581721753.4895475
489.5,4.82,1581721753.5553467
489.5,4.82,1581721753.6209366
489.6,4.82,1581721753.6866212
490.0,4.82,1581721753.752352
489.5,4.82,1581721753.8181436
489.40000000000003,4.82,1581721753.8840723
489.8,4.82,1581721753.9497826
489.6,4.82,1581721754.0156362
489.8,4.82,1581721754.0812438
489.5,4.82,1581721754.1468341
489.5,4.82,1581721754.212578
489.20000000000005,4.82,1581721754.2788806
489.40000000000003,4.82,1581721754.3446348
489.6,4.82,1581721754.4104226
490.40000000000003,4.82,1581721754.4758983
489.40000000000003,4.82,1581721754.5416677
489.70000000000005,4.82,1581721754.6076045
489.5,4.82,1581721754.673073
489.70000000000005,4.82,1581721754.7393703
490.1,4.82,1581721754.805119
489.70000000000005,4.82,1581721754.87035
489.70000000000005,4.82,1581721754.9361086
489.6,4.82,1581721755.002951
489.5,4.82,1581721755.067697
489.6,4.82,1581721755.1336775
543.8000000000001,4.82,1581721755.1996093
514.0,4.82,1581721755.26484
489.90000000000003,4.82,1581721755.330591
489.8,4.82,1581721755.396715
489.6,4.82,1581721755.462314
496.90000000000003,4.82,1581721755.5287936
489.6,4.82,1581721755.594041
489.3,4.82,1581721755.659911
489.90000000000003,4.82,1581721755.7266054
552.4,4.82,1581721755.7915065
492.40000000000003,4.82,1581721755.8596659
490.8,4.82,1581721755.9227839
490.1,4.82,1581721755.9885767
490.0,4.82,1581721756.054202
490.1,4.82,1581721756.1195688
490.40000000000003,4.82,1581721756.185379
490.1,4.82,1581721756.2514522
489.8,4.82,1581721756.3187497
489.6,4.82,1581721756.3842459
489.40000000000003,4.82,1581721756.4515994
489.6,4.82,1581721756.5159829
489.8,4.82,1581721756.5881164
490.0,4.82,1581721756.6502426
495.0,4.82,1581721756.712766
489.6,4.82,1581721756.7815316
548.6,4.82,1581721756.8448772
493.20000000000005,4.82,1581721756.9098086
495.90000000000003,4.82,1581721756.9753072
490.20000000000005,4.82,1581721757.0402322
489.1,4.82,1581721757.106117
489.20000000000005,4.82,1581721757.1719368
489.40000000000003,4.82,1581721757.2378967
489.70000000000005,4.82,1581721757.3032415
489.8,4.82,1581721757.369404
490.1,4.82,1581721757.4357557
489.8,4.82,1581721757.5018783
488.90000000000003,4.82,1581721757.5692477
492.90000000000003,4.82,1581721757.6343439
490.0,4.82,1581721757.6997433
504.6,4.82,1581721757.7639785
536.6,4.82,1581721757.8316689
490.8,4.82,1581721757.8957605
538.2,4.82,1581721757.961017
519.7,4.82,1581721758.0269752
490.1,4.82,1581721758.093061
489.8,4.82,1581721758.1581504
489.5,4.82,1581721758.2240834
489.70000000000005,4.82,1581721758.290115
489.40000000000003,4.82,1581721758.363772
489.3,4.82,1581721758.4232903
489.1,4.82,1581721758.4879255
492.6,4.82,1581721758.553087
510.90000000000003,4.82,1581721758.6190226
530.6,4.82,1581721758.6860583
552.0,4.82,1581721758.7534723
490.40000000000003,4.82,1581721758.8169591
490.20000000000005,4.82,1581721758.881846
490.20000000000005,4.82,1581721758.947547
489.8,4.82,1581721759.0159485
489.8,4.82,1581721759.0790503
490.0,4.82,1581721759.144772
489.6,4.82,1581721759.2104673
489.6,4.82,1581721759.276431
489.6,4.82,1581721759.3423812
489.8,4.82,1581721759.4096687
492.70000000000005,4.82,1581721759.474283
490.40000000000003,4.82,1581721759.5416682
554.4,4.82,1581721759.605428
494.0,4.82,1581721759.6736436
490.1,4.82,1581721759.736941
489.6,4.82,1581721759.8026967
490.1,4.82,1581721759.8695571
488.90000000000003,4.82,1581721759.9360652
490.0,4.82,1581721760.0021513
489.20000000000005,4.82,1581721760.0680246
489.70000000000005,4.82,1581721760.1338575
489.8,4.82,1581721760.200513
489.5,4.82,1581721760.266856
489.5,4.82,1581721760.3330936
493.0,4.82,1581721760.3954947
489.90000000000003,4.82,1581721760.462465
559.9,4.82,1581721760.526649
495.1,4.82,1581721760.5947459
489.40000000000003,4.82,1581721760.657748
531.8000000000001,4.82,1581721760.7230935
525.8000000000001,4.82,1581721760.7888443
490.40000000000003,4.82,1581721760.8548584
489.5,4.82,1581721760.9205482
490.0,4.82,1581721760.9861004
488.90000000000003,4.82,1581721761.0527308
488.8,4.82,1581721761.118797
488.8,4.82,1581721761.18594
492.8,4.82,1581721761.250969
489.40000000000003,4.82,1581721761.3206625
489.40000000000003,4.82,1581721761.3823113
489.3,4.82,1581721761.4469545
489.0,4.82,1581721761.5133796
489.8,4.82,1581721761.578395
489.5,4.82,1581721761.644062
489.70000000000005,4.82,1581721761.7099333
490.40000000000003,4.82,1581721761.7755988
490.20000000000005,4.82,1581721761.8411777
489.90000000000003,4.82,1581721761.9071271
489.5,4.82,1581721761.9734638
489.6,4.82,1581721762.0386734
488.90000000000003,4.82,1581721762.1059287
490.40000000000003,4.82,1581721762.1719232
489.6,4.82,1581721762.238048
489.70000000000005,4.82,1581721762.3018668
489.90000000000003,4.82,1581721762.3675108
489.8,4.82,1581721762.4334857
489.70000000000005,4.82,1581721762.5017323
489.6,4.82,1581721762.564488
489.90000000000003,4.82,1581721762.6304324
489.6,4.82,1581721762.6963263
489.6,4.82,1581721762.762091
489.8,4.82,1581721762.8278928
490.0,4.82,1581721762.8936121
489.1,4.82,1581721762.959529
489.3,4.82,1581721763.0253747
489.90000000000003,4.82,1581721763.09062
489.40000000000003,4.82,1581721763.156495
489.6,4.82,1581721763.222641
489.5,4.82,1581721763.288242
488.90000000000003,4.82,1581721763.3537347
489.6,4.82,1581721763.4195924
526.7,4.82,1581721763.48509
531.6,4.82,1581721763.5509212
490.70000000000005,4.82,1581721763.6170003
489.90000000000003,4.82,1581721763.6826794
490.5,4.82,1581721763.7481346
490.3,4.82,1581721763.8138938
490.40000000000003,4.82,1581721763.8799148
489.8,4.82,1581721763.9459107
490.20000000000005,4.82,1581721764.0114503
490.0,4.82,1581721764.0771403
490.6,4.82,1581721764.1427746
490.20000000000005,4.82,1581721764.2086945
490.0,4.82,1581721764.274295
489.90000000000003,4.82,1581721764.3404229
490.0,4.82,1581721764.4076912
490.0,4.82,1581721764.4743404
490.1,4.82,1581721764.5401895
490.0,4.82,1581721764.6052327
490.1,4.82,1581721764.6712434
490.40000000000003,4.82,1581721764.7367992
490.1,4.82,1581721764.8026752
490.3,4.82,1581721764.868832
490.40000000000003,4.82,1581721764.9347923
490.20000000000005,4.82,1581721765.000285
490.6,4.82,1581721765.0663488
490.6,4.82,1581721765.1314282
490.70000000000005,4.82,1581721765.1978586
490.3,4.82,1581721765.2634299
490.20000000000005,4.82,1581721765.3293068
489.90000000000003,4.82,1581721765.3942065
490.0,4.82,1581721765.4603853
489.90000000000003,4.82,1581721765.5260334
490.0,4.82,1581721765.5918877
489.40000000000003,4.82,1581721765.6579032
490.1,4.82,1581721765.7237265
489.8,4.82,1581721765.7898228
489.5,4.82,1581721765.8545675
489.40000000000003,4.82,1581721765.9203892
489.40000000000003,4.82,1581721765.986009
489.5,4.82,1581721766.0521612
489.90000000000003,4.82,1581721766.1182241
489.20000000000005,4.82,1581721766.1842666
521.7,4.82,1581721766.2497025
537.4,4.82,1581721766.315809
490.1,4.82,1581721766.381734
490.6,4.82,1581721766.4464962
490.1,4.82,1581721766.5132325
490.20000000000005,4.82,1581721766.5779948
490.40000000000003,4.82,1581721766.6444695
490.0,4.82,1581721766.709471
490.0,4.82,1581721766.7763002
490.40000000000003,4.82,1581721766.8411121
490.1,4.82,1581721766.907424
490.20000000000005,4.82,1581721766.9729009
490.6,4.82,1581721767.0388122
490.1,4.82,1581721767.1048834
490.1,4.82,1581721767.170696
490.40000000000003,4.82,1581721767.236469
489.90000000000003,4.82,1581721767.3025436
489.70000000000005,4.82,1581721767.3676503
489.8,4.82,1581721767.4338734
489.8,4.82,1581721767.4985762
489.8,4.82,1581721767.5645516
489.70000000000005,4.82,1581721767.6304276
490.1,4.82,1581721767.696504
489.5,4.82,1581721767.7618563
489.90000000000003,4.82,1581721767.8281093
489.20000000000005,4.82,1581721767.8941796
489.8,4.82,1581721767.9600043
489.40000000000003,4.82,1581721768.0257163
490.1,4.82,1581721768.090617
490.3,4.82,1581721768.1565566
490.20000000000005,4.82,1581721768.222101
490.6,4.82,1581721768.2881079
490.0,4.82,1581721768.354328
490.20000000000005,4.82,1581721768.4204626
490.20000000000005,4.82,1581721768.4859123
490.20000000000005,4.82,1581721768.5518923
489.90000000000003,4.82,1581721768.6166701
489.90000000000003,4.82,1581721768.6828012
489.5,4.82,1581721768.748366
490.20000000000005,4.82,1581721768.8144648
490.1,4.82,1581721768.8803928
489.90000000000003,4.82,1581721768.9464827
515.6,4.82,1581721769.012171
543.1,4.82,1581721769.0769472
489.20000000000005,4.82,1581721769.1428716
489.6,4.82,1581721769.2088869
490.20000000000005,4.82,1581721769.2745388
490.90000000000003,4.82,1581721769.3404877
490.0,4.82,1581721769.406496
490.1,4.82,1581721769.471785
490.6,4.82,1581721769.5376341
489.6,4.82,1581721769.603805
490.1,4.82,1581721769.6697674
489.5,4.82,1581721769.735469
489.90000000000003,4.82,1581721769.8014307
489.70000000000005,4.82,1581721769.8664799
490.1,4.82,1581721769.9324281
489.8,4.82,1581721769.9979665
490.1,4.82,1581721770.0641034
490.5,4.82,1581721770.1301622
490.6,4.82,1581721770.195075
490.1,4.82,1581721770.2617214
490.0,4.82,1581721770.3266275
490.6,4.82,1581721770.3925583
490.1,4.82,1581721770.4587722
490.1,4.82,1581721770.5242674
490.5,4.82,1581721770.590163
489.90000000000003,4.82,1581721770.6562018
489.90000000000003,4.82,1581721770.7218573
490.1,4.82,1581721770.7869115
490.1,4.82,1581721770.85277
490.0,4.82,1581721770.9187737
490.1,4.82,1581721770.9843369
490.0,4.82,1581721771.0503876
490.5,4.82,1581721771.116389
490.90000000000003,4.82,1581721771.1817632
490.1,4.82,1581721771.2485821
490.20000000000005,4.82,1581721771.313657
490.3,4.82,1581721771.3768132
490.5,4.82,1581721771.4427466
490.40000000000003,4.82,1581721771.5083296
490.1,4.82,1581721771.5743287
490.0,4.82,1581721771.640261
490.1,4.82,1581721771.7058911
510.0,4.82,1581721771.7718194
548.3000000000001,4.82,1581721771.8373952
490.0,4.82,1581721771.9033155
489.90000000000003,4.82,1581721771.9689574
490.40000000000003,4.82,1581721772.03696
490.40000000000003,4.82,1581721772.1027176
490.5,4.82,1581721772.1687937
489.40000000000003,4.82,1581721772.2343626
489.6,4.82,1581721772.300259
489.8,4.82,1581721772.366238
490.1,4.82,1581721772.4312017
490.20000000000005,4.82,1581721772.4966502
490.20000000000005,4.82,1581721772.562576
490.20000000000005,4.82,1581721772.6285288
490.0,4.82,1581721772.6946511
490.20000000000005,4.82,1581721772.760384
489.6,4.82,1581721772.8265142
490.1,4.82,1581721772.892262
489.8,4.82,1581721772.9570343
490.0,4.82,1581721773.0238562
489.8,4.82,1581721773.088611
490.1,4.82,1581721773.1546526
490.20000000000005,4.82,1581721773.2204592
489.5,4.82,1581721773.2863407
489.5,4.82,1581721773.352311
490.20000000000005,4.82,1581721773.4182575
490.3,4.82,1581721773.483746
490.20000000000005,4.82,1581721773.5496085
490.3,4.82,1581721773.6157918
489.90000000000003,4.82,1581721773.6804874
489.8,4.82,1581721773.747279
490.20000000000005,4.82,1581721773.8120673
490.0,4.82,1581721773.8780606
490.1,4.82,1581721773.9441855
489.90000000000003,4.82,1581721774.0095527
490.0,4.82,1581721774.0756214
490.20000000000005,4.82,1581721774.141702
490.1,4.82,1581721774.2066555
490.0,4.82,1581721774.273273
490.1,4.82,1581721774.3380728
489.0,4.82,1581721774.4041176
490.3,4.82,1581721774.4701624
504.40000000000003,4.82,1581721774.5358317
552.0,4.82,1581721774.6017513
492.20000000000005,4.82,1581721774.6677072
489.90000000000003,4.82,1581721774.733375
489.90000000000003,4.82,1581721774.7994854
490.6,4.82,1581721774.864415
490.20000000000005,4.82,1581721774.9302332
490.3,4.82,1581721774.9960256
490.20000000000005,4.82,1581721775.0621371
489.90000000000003,4.82,1581721775.128042
490.1,4.82,1581721775.1930292
490.3,4.82,1581721775.259723
490.0,4.82,1581721775.3245957
489.90000000000003,4.82,1581721775.3906932
490.0,4.82,1581721775.4566498
490.1,4.82,1581721775.5219026
490.40000000000003,4.82,1581721775.587964
489.70000000000005,4.82,1581721775.6542172
490.0,4.82,1581721775.7201304
490.0,4.82,1581721775.7856407
489.90000000000003,4.82,1581721775.8515332
490.20000000000005,4.82,1581721775.9164524
490.1,4.82,1581721775.983297
490.3,4.82,1581721776.0480814
490.3,4.82,1581721776.1140058
490.40000000000003,4.82,1581721776.1798968
490.20000000000005,4.82,1581721776.2457
490.1,4.82,1581721776.3115811
490.0,4.82,1581721776.3775403
490.3,4.82,1581721776.4434628
490.1,4.82,1581721776.5091312
489.90000000000003,4.82,1581721776.5744865
490.5,4.82,1581721776.6403217
490.40000000000003,4.82,1581721776.7063537
490.1,4.82,1581721776.7719932
490.0,4.82,1581721776.8371236
489.8,4.82,1581721776.9030137
490.20000000000005,4.82,1581721776.968786
490.1,4.82,1581721777.0354676
490.0,4.82,1581721777.1003392
489.90000000000003,4.82,1581721777.1664717
489.8,4.82,1581721777.23184
498.20000000000005,4.82,1581721777.2978907
551.8000000000001,4.82,1581721777.3639846
498.70000000000005,4.82,1581721777.4299738
489.70000000000005,4.82,1581721777.4955788
489.6,4.82,1581721777.561533
490.40000000000003,4.82,1581721777.6263974
490.20000000000005,4.82,1581721777.69251
490.20000000000005,4.82,1581721777.7581832
490.0,4.82,1581721777.824216
489.8,4.82,1581721777.8900008
490.3,4.82,1581721777.9560769
490.1,4.82,1581721778.0215907
489.70000000000005,4.82,1581721778.087591
489.8,4.82,1581721778.1534176
490.20000000000005,4.82,1581721778.2182186
489.20000000000005,4.82,1581721778.28394
490.0,4.82,1581721778.349815
490.40000000000003,4.82,1581721778.4157863
490.70000000000005,4.82,1581721778.481249
489.8,4.82,1581721778.5472088
489.90000000000003,4.82,1581721778.6133835
490.5,4.82,1581721778.6792502
490.40000000000003,4.82,1581721778.7449393
489.8,4.82,1581721778.8109348
490.0,4.82,1581721778.876047
490.1,4.82,1581721778.9418569
490.0,4.82,1581721779.0073843
490.5,4.82,1581721779.0734038
489.40000000000003,4.82,1581721779.1393104
490.0,4.82,1581721779.2057314
490.5,4.82,1581721779.2711525
490.70000000000005,4.82,1581721779.3371108
490.40000000000003,4.82,1581721779.4029057
490.5,4.82,1581721779.4678853
490.0,4.82,1581721779.533402
490.0,4.82,1581721779.5992033
490.0,4.82,1581721779.6652145
490.5,4.82,1581721779.7311037
490.20000000000005,4.82,1581721779.7971516
489.90000000000003,4.82,1581721779.863035
489.8,4.82,1581721779.928879
489.90000000000003,4.82,1581721779.9944954
491.8,4.82,1581721780.0605545
551.0,4.82,1581721780.1254225
503.20000000000005,4.82,1581721780.1912932
489.70000000000005,4.82,1581721780.2567787
489.90000000000003,4.82,1581721780.3229058
489.3,4.82,1581721780.3891275
490.0,4.82,1581721780.4551132
490.0,4.82,1581721780.5205123
489.8,4.82,1581721780.58558
489.3,4.82,1581721780.6515274
489.90000000000003,4.82,1581721780.717563
490.8,4.82,1581721780.7832413
490.1,4.82,1581721780.849056
490.20000000000005,4.82,1581721780.915319
490.0,4.82,1581721780.9809413
490.1,4.82,1581721781.0469258
490.1,4.82,1581721781.1127279
489.40000000000003,4.82,1581721781.1776826
490.1,4.82,1581721781.243472
490.20000000000005,4.82,1581721781.309371
490.0,4.82,1581721781.3752775
490.40000000000003,4.82,1581721781.441153
489.90000000000003,4.82,1581721781.506849
490.1,4.82,1581721781.5727503
490.6,4.82,1581721781.6387923
490.1,4.82,1581721781.7036395
490.20000000000005,4.82,1581721781.7703035
490.70000000000005,4.82,1581721781.8352044
489.8,4.82,1581721781.9011533
489.8,4.82,1581721781.9671564
490.0,4.82,1581721782.0327358
489.8,4.82,1581721782.0989602
490.1,4.82,1581721782.16505
490.1,4.82,1581721782.2305095
490.0,4.82,1581721782.296189
490.20000000000005,4.82,1581721782.36185
490.1,4.82,1581721782.428014
490.40000000000003,4.82,1581721782.493641
490.70000000000005,4.82,1581721782.5593305
490.40000000000003,4.82,1581721782.6252062
490.20000000000005,4.82,1581721782.6910484
490.5,4.82,1581721782.7561042
489.90000000000003,4.82,1581721782.821627
548.8000000000001,4.82,1581721782.8881006
510.6,4.82,1581721782.9542036
489.90000000000003,4.82,1581721783.0203502
490.1,4.82,1581721783.0857131
489.3,4.82,1581721783.15108
489.70000000000005,4.82,1581721783.216946
489.40000000000003,4.82,1581721783.281975
490.1,4.82,1581721783.3479214
490.0,4.82,1581721783.4139543
489.6,4.82,1581721783.4797692
489.8,4.82,1581721783.545224
489.70000000000005,4.82,1581721783.6110868
490.3,4.82,1581721783.6775334
489.40000000000003,4.82,1581721783.742256
489.5,4.82,1581721783.8083127
489.70000000000005,4.82,1581721783.8741996
489.3,4.82,1581721783.940257
489.20000000000005,4.82,1581721784.0056734
489.3,4.82,1581721784.072153
489.6,4.82,1581721784.1375508
488.90000000000003,4.82,1581721784.203892
489.40000000000003,4.82,1581721784.2687168
489.0,4.82,1581721784.3344977
489.3,4.82,1581721784.4009333
489.8,4.82,1581721784.4657578
489.3,4.82,1581721784.5322917
489.6,4.82,1581721784.5979862
489.5,4.82,1581721784.663855
489.1,4.82,1581721784.7297547
489.40000000000003,4.82,1581721784.795375
489.8,4.82,1581721784.860679
490.0,4.82,1581721784.9261854
488.8,4.82,1581721784.9918425
489.40000000000003,4.82,1581721785.0579376
488.70000000000005,4.82,1581721785.1241875
489.40000000000003,4.82,1581721785.1901681
489.70000000000005,4.82,1581721785.2549121
489.70000000000005,4.82,1581721785.3208854
489.90000000000003,4.82,1581721785.3868043
489.70000000000005,4.82,1581721785.4524565
489.8,4.82,1581721785.51799
489.6,4.82,1581721785.5840123
542.0,4.82,1581721785.6504009
516.3000000000001,4.82,1581721785.716133
488.3,4.82,1581721785.7815595
489.3,4.82,1581721785.8475032
489.8,4.82,1581721785.912787
489.90000000000003,4.82,1581721785.9788346
489.40000000000003,4.82,1581721786.04439
489.70000000000005,4.82,1581721786.1098993
489.5,4.82,1581721786.175801
490.0,4.82,1581721786.241577
489.6,4.82,1581721786.3080356
489.40000000000003,4.82,1581721786.374215
489.70000000000005,4.82,1581721786.4390986
488.90000000000003,4.82,1581721786.5048628
489.3,4.82,1581721786.571547
489.90000000000003,4.82,1581721786.6358325
489.5,4.82,1581721786.7018683
489.40000000000003,4.82,1581721786.767901
490.0,4.82,1581721786.8332944
489.8,4.82,1581721786.8992531
490.3,4.82,1581721786.9653893
490.20000000000005,4.82,1581721787.031282
489.6,4.82,1581721787.0967863
489.70000000000005,4.82,1581721787.1620758
489.3,4.82,1581721787.2280533
489.70000000000005,4.82,1581721787.2936146
489.6,4.82,1581721787.3602698
489.6,4.82,1581721787.4256456
489.5,4.82,1581721787.4915912
489.5,4.82,1581721787.557149
488.8,4.82,1581721787.6226063
489.70000000000005,4.82,1581721787.6885684
489.6,4.82,1581721787.7543945
489.70000000000005,4.82,1581721787.8197184
489.5,4.82,1581721787.8859847
489.6,4.82,1581721787.9519315
489.20000000000005,4.82,1581721788.0172157
489.5,4.82,1581721788.083329
489.70000000000005,4.82,1581721788.1489332
489.70000000000005,4.82,1581721788.2154741
490.20000000000005,4.82,1581721788.2806702
489.70000000000005,4.82,1581721788.3456962
536.5,4.82,1581721788.4122043
520.7,4.82,1581721788.4772463
489.5,4.82,1581721788.5432537
489.70000000000005,4.82,1581721788.6090393
489.6,4.82,1581721788.674643
489.8,4.82,1581721788.7406125
533.3000000000001,4.82,1581721788.8067005
496.40000000000003,4.82,1581721788.8720763
490.20000000000005,4.82,1581721788.9381263
489.8,4.82,1581721789.004137
490.0,4.82,1581721789.0702076
489.5,4.82,1581721789.1356895
489.5,4.82,1581721789.2017133
489.70000000000005,4.82,1581721789.266475
489.90000000000003,4.82,1581721789.3324687
489.6,4.82,1581721789.398009
489.70000000000005,4.82,1581721789.4639833
489.40000000000003,4.82,1581721789.5298033
489.90000000000003,4.82,1581721789.595813
489.70000000000005,4.82,1581721789.6614175
489.5,4.82,1581721789.7274237
489.6,4.82,1581721789.793333
490.3,4.82,1581721789.8593183
489.8,4.82,1581721789.9250562
488.90000000000003,4.82,1581721789.99096
488.70000000000005,4.82,1581721790.0559475
490.5,4.82,1581721790.121373
489.8,4.82,1581721790.1872938
489.70000000000005,4.82,1581721790.253409
489.70000000000005,4.82,1581721790.3191912
489.6,4.82,1581721790.3847811
489.70000000000005,4.82,1581721790.4507034
489.8,4.82,1581721790.516893
489.5,4.82,1581721790.5828004
489.6,4.82,1581721790.6483502
489.6,4.82,1581721790.7133644
489.70000000000005,4.82,1581721790.7792711
489.5,4.82,1581721790.8453152
489.1,4.82,1581721790.9106605
488.8,4.82,1581721790.976678
489.6,4.82,1581721791.042623
489.5,4.82,1581721791.1087668
530.8000000000001,4.82,1581721791.174453
527.3000000000001,4.82,1581721791.2402682
489.6,4.82,1581721791.3051636
489.70000000000005,4.82,1581721791.3717113
489.70000000000005,4.82,1581721791.4367025
489.6,4.82,1581721791.5025015
491.5,4.82,1581721791.5686014
489.40000000000003,4.82,1581721791.6342144
489.5,4.82,1581721791.7003396
489.5,4.82,1581721791.7664673
489.40000000000003,4.82,1581721791.8322432
489.40000000000003,4.82,1581721791.8976347
500.20000000000005,4.82,1581721791.9638288
491.6,4.82,1581721792.0285802
489.1,4.82,1581721792.0946133
488.70000000000005,4.82,1581721792.1611633
490.1,4.82,1581721792.2259917
489.1,4.82,1581721792.2921333
488.90000000000003,4.82,1581721792.3580647
488.8,4.82,1581721792.4238198
489.1,4.82,1581721792.4896975
489.40000000000003,4.82,1581721792.554588
489.40000000000003,4.82,1581721792.6211765
489.5,4.82,1581721792.6871307
489.40000000000003,4.82,1581721792.7529223
489.90000000000003,4.82,1581721792.8177853
489.70000000000005,4.82,1581721792.883464
489.5,4.82,1581721792.949394
489.90000000000003,4.82,1581721793.0155973
489.6,4.82,1581721793.0815928
489.70000000000005,4.82,1581721793.1473234
489.5,4.82,1581721793.2132552
489.90000000000003,4.82,1581721793.2781422
489.5,4.82,1581721793.3441458
489.0,4.82,1581721793.4095714
489.1,4.82,1581721793.4823623
489.40000000000003,4.82,1581721793.5422556
488.90000000000003,4.82,1581721793.6051257
488.70000000000005,4.82,1581721793.6715071
489.3,4.82,1581721793.736964
491.0,4.82,1581721793.8041499
490.20000000000005,4.82,1581721793.8688674
525.0,4.82,1581721793.9344144
532.6,4.82,1581721794.0003548
488.70000000000005,4.82,1581721794.0656621
489.70000000000005,4.82,1581721794.1316824
489.70000000000005,4.82,1581721794.1973608
489.6,4.82,1581721794.2632551
490.1,4.82,1581721794.328771
489.5,4.82,1581721794.3949401
489.6,4.82,1581721794.4603515
489.70000000000005,4.82,1581721794.525853
489.5,4.82,1581721794.5920935
489.6,4.82,1581721794.6577775
489.70000000000005,4.82,1581721794.7236364
489.90000000000003,4.82,1581721794.789343
489.6,4.82,1581721794.855341
488.8,4.82,1581721794.921011
489.3,4.82,1581721794.986361
489.6,4.82,1581721795.0520606
489.8,4.82,1581721795.118217
489.5,4.82,1581721795.1836874
489.8,4.82,1581721795.2499962
489.90000000000003,4.82,1581721795.315097
489.20000000000005,4.82,1581721795.3808997
489.70000000000005,4.82,1581721795.446853
489.5,4.82,1581721795.5125957
489.6,4.82,1581721795.5784724
489.8,4.82,1581721795.6439126
489.70000000000005,4.82,1581721795.7097433
489.70000000000005,4.82,1581721795.7756102
489.70000000000005,4.82,1581721795.8416264
489.6,4.82,1581721795.9073372
489.6,4.82,1581721795.9729974
489.6,4.82,1581721796.0387025
489.8,4.82,1581721796.104289
490.1,4.82,1581721796.169872
489.8,4.82,1581721796.2360215
489.90000000000003,4.82,1581721796.30181
489.70000000000005,4.82,1581721796.3673136
489.40000000000003,4.82,1581721796.4345202
489.40000000000003,4.82,1581721796.5154073
489.6,4.82,1581721796.5671191
489.1,4.82,1581721796.6304295
519.2,4.82,1581721796.6966336
538.9,4.82,1581721796.7623699
489.5,4.82,1581721796.8280442
489.8,4.82,1581721796.8939319
489.70000000000005,4.82,1581721796.9592314
489.70000000000005,4.82,1581721797.0255175
489.70000000000005,4.82,1581721797.0910594
489.70000000000005,4.82,1581721797.1571708
489.5,4.82,1581721797.2225258
489.40000000000003,4.82,1581721797.288848
489.70000000000005,4.82,1581721797.3537333
490.40000000000003,4.82,1581721797.4197443
489.6,4.82,1581721797.485838
489.3,4.82,1581721797.551111
489.0,4.82,1581721797.6173875
489.5,4.82,1581721797.682937
488.8,4.82,1581721797.7483983
489.6,4.82,1581721797.8146086
489.0,4.82,1581721797.8809655
488.8,4.82,1581721797.9458518
489.0,4.82,1581721798.012136
489.3,4.82,1581721798.0778143
489.6,4.82,1581721798.1433263
489.8,4.82,1581721798.2095075
489.6,4.82,1581721798.2747917
489.6,4.82,1581721798.3407254
489.40000000000003,4.82,1581721798.4075208
490.3,4.82,1581721798.4726744
489.20000000000005,4.82,1581721798.5381608
489.8,4.82,1581721798.624729
488.70000000000005,4.82,1581721798.6692736
488.90000000000003,4.82,1581721798.7357695
489.70000000000005,4.82,1581721798.801232
489.5,4.82,1581721798.8667467
489.6,4.82,1581721798.9322798
489.40000000000003,4.82,1581721798.9987822
490.20000000000005,4.82,1581721799.0639963
489.6,4.82,1581721799.1295176
489.40000000000003,4.82,1581721799.1956062
489.70000000000005,4.82,1581721799.2612882
489.3,4.82,1581721799.327117
489.40000000000003,4.82,1581721799.3928304
513.5,4.82,1581721799.4584408
544.9,4.82,1581721799.5246665
489.6,4.82,1581721799.5922914
489.90000000000003,4.82,1581721799.65623
489.6,4.82,1581721799.721525
489.40000000000003,4.82,1581721799.7870429
489.70000000000005,4.82,1581721799.8530858
489.70000000000005,4.82,1581721799.9193702
489.8,4.82,1581721799.9851449
489.8,4.82,1581721800.0505435
489.6,4.82,1581721800.1158953
489.6,4.82,1581721800.1831784
489.70000000000005,4.82,1581721800.2604566
489.90000000000003,4.82,1581721800.3136494
489.5,4.82,1581721800.37956
489.6,4.82,1581721800.4451354
489.8,4.82,1581721800.5107234
489.90000000000003,4.82,1581721800.5775752
489.8,4.82,1581721800.6423137
489.6,4.82,1581721800.7082238
489.70000000000005,4.82,1581721800.7745318
489.8,4.82,1581721800.839429
489.40000000000003,4.82,1581721800.9055762
489.90000000000003,4.82,1581721800.9715912
489.5,4.82,1581721801.0369716
489.6,4.82,1581721801.103123
489.8,4.82,1581721801.1686804
489.5,4.82,1581721801.2343354
490.0,4.82,1581721801.300081
489.6,4.82,1581721801.3661764
489.3,4.82,1581721801.4318042
489.20000000000005,4.82,1581721801.4973273
489.8,4.82,1581721801.5638993
489.6,4.82,1581721801.6287053
489.70000000000005,4.82,1581721801.6951234
489.6,4.82,1581721801.760345
489.8,4.82,1581721801.8261416
489.70000000000005,4.82,1581721801.8925047
489.90000000000003,4.82,1581721801.9572434
489.70000000000005,4.82,1581721802.0236733
489.5,4.82,1581721802.0894644
495.1,4.82,1581721802.1549337
507.70000000000005,4.82,1581721802.2237961
550.0,4.82,1581721802.2875404
489.70000000000005,4.82,1581721802.3528478
493.8,4.82,1581721802.4189992
606.6,4.82,1581721802.4876785
602.4,4.82,1581721802.5511327
620.4000000000001,4.82,1581721802.6261528
628.8000000000001,4.82,1581721802.6816854
648.2,4.82,1581721802.7464013
630.4000000000001,4.82,1581721802.812594
611.6,4.82,1581721802.8784707
660.3000000000001,4.82,1581721802.9458845
